2017-05-09,timestamp,lat,lon,brngX,brngY,brngDeg,TURN,MED
B1038234901405N01909370EA021570228000408,2017-05-09 10:38:23,49.02342,19.15617,0.00,0.00,11.786,0,0
B1038244901424N01909380EA021570227800408,2017-05-09 10:38:24,49.02373,19.15633,0.00,0.00,10.752,0,0
B1038254901443N01909390EA021550227800408,2017-05-09 10:38:25,49.02405,19.15650,0.00,0.00,10.764,0,0
B1038264901462N01909400EA021550227700408,2017-05-09 10:38:26,49.02437,19.15667,0.00,0.00,10.776,0,0
B1038274901481N01909410EA021550227600408,2017-05-09 10:38:27,49.02468,19.15683,0.00,0.00,10.788,0,0
B1038284901500N01909420EA021540227500408,2017-05-09 10:38:28,49.02500,19.15700,0.00,0.00,10.800,0,0
B1038294901519N01909431EA021530227400408,2017-05-09 10:38:29,49.02532,19.15718,0.00,0.00,11.864,0,0
B1038304901537N01909442EA021520227300408,2017-05-09 10:38:30,49.02562,19.15737,0.00,0.00,12.516,0,0
B1038314901555N01909454EA021510227300408,2017-05-09 10:38:31,49.02592,19.15757,0.00,0.00,13.628,0,0
B1038324901574N01909465EA021510227200408,2017-05-09 10:38:32,49.02623,19.15775,0.00,0.00,11.902,0,0
B1038334901592N01909477EA021510227200408,2017-05-09 10:38:33,49.02653,19.15795,0.00,0.00,13.657,0,0
B1038344901610N01909489EA021510227200408,2017-05-09 10:38:34,49.02683,19.15815,0.00,0.00,13.671,0,0
B1038354901627N01909501EA021500227200408,2017-05-09 10:38:35,49.02712,19.15835,0.00,0.00,14.457,0,0
B1038364901645N01909514EA021480227100408,2017-05-09 10:38:36,49.02742,19.15857,0.00,0.00,14.792,0,0
B1038374901663N01909526EA021470227000408,2017-05-09 10:38:37,49.02772,19.15877,0.00,0.00,13.713,0,0
B1038384901681N01909539EA021460226900408,2017-05-09 10:38:38,49.02802,19.15898,0.00,0.00,14.822,0,0
B1038394901699N01909552EA021450226800408,2017-05-09 10:38:39,49.02832,19.15920,0.00,0.00,14.838,0,0
B1038404901716N01909564EA021440226700408,2017-05-09 10:38:40,49.02860,19.15940,0.00,0.00,14.530,0,0
B1038414901734N01909577EA021440226600408,2017-05-09 10:38:41,49.02890,19.15962,0.00,0.00,14.867,0,0
B1038424901752N01909590EA021430226500408,2017-05-09 10:38:42,49.02920,19.15983,0.00,0.00,14.882,0,0
B1038434901770N01909604EA021430226400408,2017-05-09 10:38:43,49.02950,19.16007,0.00,0.00,15.987,0,0
B1038444901788N01909617EA021430226300408,2017-05-09 10:38:44,49.02980,19.16028,0.00,0.00,14.913,0,0
B1038454901805N01909630EA021430226200408,2017-05-09 10:38:45,49.03008,19.16050,0.00,0.00,15.763,0,0
B1038464901823N01909644EA021420226200408,2017-05-09 10:38:46,49.03038,19.16073,0.00,0.00,16.035,0,0
B1038474901840N01909657EA021410226100408,2017-05-09 10:38:47,49.03067,19.16095,0.00,0.00,15.794,0,0
B1038484901858N01909671EA021390226000408,2017-05-09 10:38:48,49.03097,19.16118,0.00,0.00,16.067,0,0
B1038494901875N01909685EA021380225800408,2017-05-09 10:38:49,49.03125,19.16142,0.00,0.00,16.975,0,0
B1038504901893N01909699EA021370225700408,2017-05-09 10:38:50,49.03155,19.16165,0.00,0.00,16.098,0,0
B1038514901911N01909712EA021360225500408,2017-05-09 10:38:51,49.03185,19.16187,0.00,0.00,15.017,0,0
B1038524901929N01909725EA021340225400408,2017-05-09 10:38:52,49.03215,19.16208,0.00,0.00,15.033,0,0
B1038534901947N01909738EA021330225200408,2017-05-09 10:38:53,49.03245,19.16230,0.00,0.00,15.048,0,0
B1038544901965N01909751EA021310225100408,2017-05-09 10:38:54,49.03275,19.16252,0.00,0.00,15.063,0,0
B1038554901983N01909764EA021300224900408,2017-05-09 10:38:55,49.03305,19.16273,0.00,0.00,15.078,0,0
B1038564902001N01909777EA021280224800408,2017-05-09 10:38:56,49.03335,19.16295,0.00,0.00,15.094,0,0
B1038574902019N01909789EA021270224700408,2017-05-09 10:38:57,49.03365,19.16315,0.00,0.00,13.994,0,0
B1038584902038N01909802EA021260224500408,2017-05-09 10:38:58,49.03397,19.16337,0.00,0.00,14.363,0,0
B1038594902056N01909815EA021230224400408,2017-05-09 10:38:59,49.03427,19.16358,0.00,0.00,15.141,0,0
B1039004902075N01909828EA021210224200408,2017-05-09 10:39:00,49.03458,19.16380,0.00,0.00,14.393,0,0
B1039014902093N01909841EA021190224000408,2017-05-09 10:39:01,49.03488,19.16402,0.00,0.00,15.172,0,0
B1039024902111N01909854EA021170223800408,2017-05-09 10:39:02,49.03518,19.16423,0.00,0.00,15.187,0,0
B1039034902130N01909867EA021150223600408,2017-05-09 10:39:03,49.03550,19.16445,0.00,0.00,14.438,0,0
B1039044902148N01909880EA021130223400408,2017-05-09 10:39:04,49.03580,19.16467,0.00,0.00,15.219,0,0
B1039054902167N01909893EA021110223200408,2017-05-09 10:39:05,49.03612,19.16488,0.00,0.00,14.468,0,0
B1039064902186N01909906EA021090223000408,2017-05-09 10:39:06,49.03643,19.16510,0.00,0.00,14.483,0,0
B1039074902205N01909918EA021090222900408,2017-05-09 10:39:07,49.03675,19.16530,0.00,0.00,13.425,0,0
B1039084902224N01909929EA021070222700408,2017-05-09 10:39:08,49.03707,19.16548,0.00,0.00,12.356,0,0
B1039094902243N01909940EA021050222600408,2017-05-09 10:39:09,49.03738,19.16567,0.00,0.00,12.369,0,0
B1039104902263N01909951EA021040222400408,2017-05-09 10:39:10,49.03772,19.16585,0.00,0.00,11.782,0,0
B1039114902282N01909962EA021020222200408,2017-05-09 10:39:11,49.03803,19.16603,0.00,0.00,12.396,0,0
B1039124902301N01909974EA021010222000408,2017-05-09 10:39:12,49.03835,19.16623,0.00,0.00,13.498,0,0
B1039134902320N01909985EA020990221900408,2017-05-09 10:39:13,49.03867,19.16642,0.00,0.00,12.423,0,0
B1039144902339N01909996EA020970221700408,2017-05-09 10:39:14,49.03898,19.16660,0.00,0.00,12.437,0,0
B1039154902357N01910007EA020970221600408,2017-05-09 10:39:15,49.03928,19.16678,0.00,0.00,13.118,0,0
B1039164902376N01910018EA020950221600408,2017-05-09 10:39:16,49.03960,19.16697,0.00,0.00,12.463,0,0
B1039174902394N01910028EA020940221600408,2017-05-09 10:39:17,49.03990,19.16713,0.00,0.00,11.986,0,0
B1039184902413N01910039EA020940221600408,2017-05-09 10:39:18,49.04022,19.16732,0.00,0.00,12.489,0,0
B1039194902430N01910049EA020940221600408,2017-05-09 10:39:19,49.04050,19.16748,0.00,0.00,12.695,0,0
B1039204902447N01910059EA020940221600408,2017-05-09 10:39:20,49.04078,19.16765,0.00,0.00,12.707,0,0
B1039214902464N01910071EA020940221600408,2017-05-09 10:39:21,49.04107,19.16785,0.00,0.00,15.155,0,0
B1039224902481N01910082EA020940221600408,2017-05-09 10:39:22,49.04135,19.16803,0.00,0.00,13.957,0,0
B1039234902497N01910094EA020940221400408,2017-05-09 10:39:23,49.04162,19.16823,0.00,0.00,16.084,0,0
B1039244902514N01910106EA020930221300408,2017-05-09 10:39:24,49.04190,19.16843,0.00,0.00,15.197,0,0
B1039254902531N01910118EA020920221100408,2017-05-09 10:39:25,49.04218,19.16863,0.00,0.00,15.212,0,0
B1039264902547N01910131EA020900220800408,2017-05-09 10:39:26,49.04245,19.16885,0.00,0.00,17.395,0,0
B1039274902564N01910143EA020860220600408,2017-05-09 10:39:27,49.04273,19.16905,0.00,0.00,15.240,0,0
B1039284902581N01910154EA020860220400408,2017-05-09 10:39:28,49.04302,19.16923,0.00,0.00,14.035,0,0
B1039294902599N01910166EA020840220200408,2017-05-09 10:39:29,49.04332,19.16943,0.00,0.00,14.457,0,0
B1039304902616N01910177EA020800220100408,2017-05-09 10:39:30,49.04360,19.16962,0.00,0.00,14.062,0,0
B1039314902633N01910189EA020780219900408,2017-05-09 10:39:31,49.04388,19.16982,0.00,0.00,15.298,0,0
B1039324902650N01910202EA020770219600408,2017-05-09 10:39:32,49.04417,19.17003,0.00,0.00,16.521,0,0
B1039334902667N01910217EA020770219300408,2017-05-09 10:39:33,49.04445,19.17028,0.00,0.00,18.911,0,0
B1039344902683N01910232EA020720219100408,2017-05-09 10:39:34,49.04472,19.17053,0.00,0.00,20.019,0,0
B1039354902700N01910248EA020700218900408,2017-05-09 10:39:35,49.04500,19.17080,0.00,0.00,20.109,0,0
B1039364902716N01910264EA020700218800408,2017-05-09 10:39:36,49.04527,19.17107,0.00,0.00,21.274,0,0
B1039374902732N01910280EA020670218700408,2017-05-09 10:39:37,49.04553,19.17133,0.00,0.00,21.292,0,0
B1039384902748N01910295EA020660218600408,2017-05-09 10:39:38,49.04580,19.17158,0.00,0.00,20.088,0,0
B1039394902764N01910310EA020660218400408,2017-05-09 10:39:39,49.04607,19.17183,0.00,0.00,20.105,0,0
B1039404902781N01910325EA020620218100408,2017-05-09 10:39:40,49.04635,19.17208,0.00,0.00,19.027,0,0
B1039414902798N01910339EA020620217900408,2017-05-09 10:39:41,49.04663,19.17232,0.00,0.00,17.858,0,0
B1039424902815N01910352EA020570217800408,2017-05-09 10:39:42,49.04692,19.17253,0.00,0.00,16.670,0,0
B1039434902832N01910365EA020560217700408,2017-05-09 10:39:43,49.04720,19.17275,0.00,0.00,16.686,0,0
B1039444902851N01910378EA020560217700408,2017-05-09 10:39:44,49.04752,19.17297,0.00,0.00,15.029,0,0
B1039454902868N01910389EA020570217700408,2017-05-09 10:39:45,49.04780,19.17315,0.00,0.00,14.260,0,0
B1039464902885N01910398EA020620218000408,2017-05-09 10:39:46,49.04808,19.17330,0.00,0.00,11.758,0,0
B1039474902902N01910408EA020660218800408,2017-05-09 10:39:47,49.04837,19.17347,0.00,0.00,13.034,0,0
B1039484902918N01910417EA020720219700408,2017-05-09 10:39:48,49.04863,19.17362,0.00,0.00,12.494,0,0
B1039494902933N01910425EA020790220400408,2017-05-09 10:39:49,49.04888,19.17375,0.00,0.00,11.875,0,0
B1039504902949N01910431EA020850221100408,2017-05-09 10:39:50,49.04915,19.17385,0.00,0.00,8.418,0,0
B1039514902966N01910432EA020910221400408,2017-05-09 10:39:51,49.04943,19.17387,0.00,0.00,1.331,1,1
B1039524902982N01910427EA020930221500408,2017-05-09 10:39:52,49.04970,19.17378,0.00,0.00,7.043,1,1
B1039534902998N01910416EA020950221700408,2017-05-09 10:39:53,49.04997,19.17360,0.00,0.00,15.220,1,1
B1039544903011N01910399EA020950221600408,2017-05-09 10:39:54,49.05018,19.17332,0.00,0.00,27.380,1,1
B1039554903022N01910377EA020950221400408,2017-05-09 10:39:55,49.05037,19.17295,0.00,0.00,38.402,1,1
B1039564903029N01910351EA020950221300408,2017-05-09 10:39:56,49.05048,19.17252,0.00,0.00,55.826,1,1
B1039574903030N01910323EA020950221200408,2017-05-09 10:39:57,49.05050,19.17205,0.00,0.00,84.865,1,1
B1039584903027N01910295EA020950221300408,2017-05-09 10:39:58,49.05045,19.17158,0.00,0.00,105.137,1,1
B1039594903019N01910270EA020960221600408,2017-05-09 10:39:59,49.05032,19.17117,0.00,0.00,128.932,1,1
B1040004903009N01910248EA020980222000408,2017-05-09 10:40:00,49.05015,19.17080,0.00,0.00,138.942,1,1
B1040014902996N01910230EA021000222400408,2017-05-09 10:40:01,49.04993,19.17050,0.00,0.00,151.283,1,1
B1040024902981N01910218EA021030222800408,2017-05-09 10:40:02,49.04968,19.17030,0.00,0.00,162.448,1,1
B1040034902964N01910211EA021070223100408,2017-05-09 10:40:03,49.04940,19.17018,0.00,0.00,170.762,1,1
B1040044902947N01910209EA021090223300408,2017-05-09 10:40:04,49.04912,19.17015,0.00,0.00,177.342,1,1
B1040054902930N01910212EA021120223700408,2017-05-09 10:40:05,49.04883,19.17020,0.00,0.00,176.020,0,1
B1040064902915N01910219EA021150224100408,2017-05-09 10:40:06,49.04858,19.17032,0.00,0.00,169.585,1,1
B1040074902900N01910230EA021180224400408,2017-05-09 10:40:07,49.04833,19.17050,0.00,0.00,163.903,1,1
B1040084902888N01910244EA021230224800408,2017-05-09 10:40:08,49.04813,19.17073,0.00,0.00,155.355,1,1
B1040094902878N01910261EA021280225400408,2017-05-09 10:40:09,49.04797,19.17102,0.00,0.00,146.253,1,1
B1040104902870N01910279EA021330226000408,2017-05-09 10:40:10,49.04783,19.17132,0.00,0.00,138.530,1,1
B1040114902865N01910299EA021380226500408,2017-05-09 10:40:11,49.04775,19.17165,0.00,0.00,122.486,1,1
B1040124902863N01910319EA021420226900408,2017-05-09 10:40:12,49.04772,19.17198,0.00,0.00,104.295,1,1
B1040134902863N01910339EA021460227200408,2017-05-09 10:40:13,49.04772,19.17232,0.00,0.00,90.009,1,1
B1040144902866N01910359EA021490227600408,2017-05-09 10:40:14,49.04777,19.17265,0.00,0.00,69.105,1,1
B1040154902871N01910378EA021520227900408,2017-05-09 10:40:15,49.04785,19.17297,0.00,0.00,56.190,1,1
B1040164902879N01910396EA021540228000408,2017-05-09 10:40:16,49.04798,19.17327,0.00,0.00,41.491,1,1
B1040174902890N01910411EA021570228100408,2017-05-09 10:40:17,49.04817,19.17352,0.00,0.00,28.206,1,1
B1040184902902N01910423EA021580228200408,2017-05-09 10:40:18,49.04837,19.17372,0.00,0.00,21.483,1,1
B1040194902917N01910430EA021600228300408,2017-05-09 10:40:19,49.04862,19.17383,0.00,0.00,10.416,1,1
B1040204902933N01910433EA021610228400408,2017-05-09 10:40:20,49.04888,19.17388,0.00,0.00,4.228,1,1
B1040214902949N01910431EA021620228500408,2017-05-09 10:40:21,49.04915,19.17385,0.00,0.00,2.824,0,1
B1040224902965N01910425EA021640228700408,2017-05-09 10:40:22,49.04942,19.17375,0.00,0.00,8.425,1,1
B1040234902981N01910413EA021650228800408,2017-05-09 10:40:23,49.04968,19.17355,0.00,0.00,16.516,1,1
B1040244902995N01910398EA021660229000408,2017-05-09 10:40:24,49.04992,19.17330,0.00,0.00,22.974,1,1
B1040254903007N01910378EA021680229100408,2017-05-09 10:40:25,49.05012,19.17297,0.00,0.00,33.423,1,1
B1040264903016N01910355EA021690229300408,2017-05-09 10:40:26,49.05027,19.17258,0.00,0.00,45.357,1,1
B1040274903022N01910330EA021710229400408,2017-05-09 10:40:27,49.05037,19.17217,0.00,0.00,58.807,1,1
B1040284903024N01910305EA021730229600408,2017-05-09 10:40:28,49.05040,19.17175,0.00,0.00,78.599,1,1
B1040294903023N01910279EA021750229900408,2017-05-09 10:40:29,49.05038,19.17132,0.00,0.00,95.555,1,1
B1040304903019N01910255EA021780230100408,2017-05-09 10:40:30,49.05032,19.17092,0.00,0.00,112.823,1,1
B1040314903010N01910233EA021810230400408,2017-05-09 10:40:31,49.05017,19.17055,0.00,0.00,135.935,1,1
B1040324903000N01910215EA021840230800408,2017-05-09 10:40:32,49.05000,19.17025,0.00,0.00,144.535,1,1
B1040344902974N01910193EA021880231300408,2017-05-09 10:40:34,49.04957,19.16988,0.00,0.00,161.510,1,1
B1040354902959N01910189EA021940231900408,2017-05-09 10:40:35,49.04932,19.16982,0.00,0.00,173.989,1,1
B1040364902945N01910192EA021960232000408,2017-05-09 10:40:36,49.04908,19.16987,0.00,0.00,175.167,0,1
B1040374902933N01910201EA021990232100408,2017-05-09 10:40:37,49.04888,19.17002,0.00,0.00,163.527,1,1
B1040384902923N01910215EA022000232300408,2017-05-09 10:40:38,49.04872,19.17025,0.00,0.00,151.117,1,1
B1040394902917N01910234EA022010232500408,2017-05-09 10:40:39,49.04862,19.17057,0.00,0.00,128.723,1,1
B1040404902915N01910254EA022030232700408,2017-05-09 10:40:40,49.04858,19.17090,0.00,0.00,104.255,1,1
B1040414902918N01910275EA022030232900408,2017-05-09 10:40:41,49.04863,19.17125,0.00,0.00,70.075,1,1
B1040424902924N01910294EA022050233000408,2017-05-09 10:40:42,49.04873,19.17157,0.00,0.00,51.297,1,1
B1040434902935N01910311EA022080233200408,2017-05-09 10:40:43,49.04892,19.17185,0.00,0.00,31.359,1,1
B1040444902948N01910323EA022090233300408,2017-05-09 10:40:44,49.04913,19.17205,0.00,0.00,20.014,1,1
B1040454902963N01910330EA022100233400408,2017-05-09 10:40:45,49.04938,19.17217,0.00,0.00,10.443,1,1
B1040464902979N01910331EA022100233400408,2017-05-09 10:40:46,49.04965,19.17218,0.00,0.00,1.415,1,1
B1040474902996N01910326EA022120233400408,2017-05-09 10:40:47,49.04993,19.17210,0.00,0.00,6.638,1,1
B1040484903012N01910315EA022120233400408,2017-05-09 10:40:48,49.05020,19.17192,0.00,0.00,15.231,1,1
B1040494903026N01910298EA022120233400408,2017-05-09 10:40:49,49.05043,19.17163,0.00,0.00,25.702,1,1
B1040504903037N01910277EA022120233400408,2017-05-09 10:40:50,49.05062,19.17128,0.00,0.00,37.135,1,1
B1040514903044N01910252EA022120233400408,2017-05-09 10:40:51,49.05073,19.17087,0.00,0.00,54.797,1,1
B1040524903048N01910226EA022120233400407,2017-05-09 10:40:52,49.05080,19.17043,0.00,0.00,68.821,1,1
B1040534903047N01910199EA022130233500408,2017-05-09 10:40:53,49.05078,19.16998,0.00,0.00,95.344,1,1
B1040544903042N01910173EA022140233800408,2017-05-09 10:40:54,49.05070,19.16955,0.00,0.00,115.870,1,1
B1040554903034N01910151EA022170234200408,2017-05-09 10:40:55,49.05057,19.16918,0.00,0.00,132.525,1,1
B1040564903022N01910134EA022210234700408,2017-05-09 10:40:56,49.05037,19.16890,0.00,0.00,150.691,1,1
B1040574903009N01910122EA022240235100408,2017-05-09 10:40:57,49.05015,19.16870,0.00,0.00,159.921,1,1
B1040584902994N01910115EA022280235400408,2017-05-09 10:40:58,49.04990,19.16858,0.00,0.00,169.539,1,1
B1040594902979N01910115EA022310235400408,2017-05-09 10:40:59,49.04965,19.16858,0.00,0.00,180.000,1,1
B1041004902964N01910120EA022330235400408,2017-05-09 10:41:00,49.04940,19.16867,0.00,0.00,172.499,1,1
B1041014902950N01910131EA022340235400408,2017-05-09 10:41:01,49.04917,19.16885,0.00,0.00,162.772,1,1
B1041024902939N01910147EA022340235400408,2017-05-09 10:41:02,49.04898,19.16912,0.00,0.00,150.159,1,1
B1041034902931N01910167EA022340235500408,2017-05-09 10:41:03,49.04885,19.16945,0.00,0.00,135.421,1,1
B1041044902928N01910190EA022350235600408,2017-05-09 10:41:04,49.04880,19.16983,0.00,0.00,108.320,1,1
B1041054902929N01910215EA022360235800408,2017-05-09 10:41:05,49.04882,19.17025,0.00,0.00,84.217,1,1
B1041064902934N01910237EA022380236100408,2017-05-09 10:41:06,49.04890,19.17062,0.00,0.00,60.047,1,1
B1041074902943N01910257EA022400236500408,2017-05-09 10:41:07,49.04905,19.17095,0.00,0.00,41.243,1,1
B1041084902954N01910273EA022440236900408,2017-05-09 10:41:08,49.04923,19.17122,0.00,0.00,29.864,1,1
B1041094902968N01910284EA022470237300408,2017-05-09 10:41:09,49.04947,19.17140,0.00,0.00,17.244,1,1
B1041104902983N01910290EA022510237600408,2017-05-09 10:41:10,49.04972,19.17150,0.00,0.00,8.987,1,1
B1041114903000N01910289EA022560237800408,2017-05-09 10:41:11,49.05000,19.17148,0.00,0.00,1.334,1,1
B1041124903016N01910283EA022570238000408,2017-05-09 10:41:12,49.05027,19.17138,0.00,0.00,8.449,1,1
B1041134903031N01910272EA022590238100408,2017-05-09 10:41:13,49.05052,19.17120,0.00,0.00,16.212,1,1
B1041144903044N01910256EA022590238200408,2017-05-09 10:41:14,49.05073,19.17093,0.00,0.00,26.029,1,1
B1041154903055N01910235EA022590238200407,2017-05-09 10:41:15,49.05092,19.17058,0.00,0.00,37.164,1,1
B1041164903062N01910210EA022590238200408,2017-05-09 10:41:16,49.05103,19.17017,0.00,0.00,54.825,1,1
B1041174903064N01910183EA022590238100408,2017-05-09 10:41:17,49.05107,19.16972,0.00,0.00,79.449,1,1
B1041184903061N01910156EA022590238100408,2017-05-09 10:41:18,49.05102,19.16927,0.00,0.00,105.640,1,1
B1041194903054N01910130EA022600238300408,2017-05-09 10:41:19,49.05090,19.16883,0.00,0.00,124.150,1,1
B1041204903043N01910109EA022610238400408,2017-05-09 10:41:20,49.05072,19.16848,0.00,0.00,142.860,1,1
B1041214903029N01910094EA022630238600408,2017-05-09 10:41:21,49.05048,19.16823,0.00,0.00,156.986,1,1
B1041224903013N01910085EA022650238800408,2017-05-09 10:41:22,49.05022,19.16808,0.00,0.00,167.440,1,1
B1041234902997N01910083EA022670239000408,2017-05-09 10:41:23,49.04995,19.16805,0.00,0.00,177.168,1,1
B1041244902981N01910088EA022680239200408,2017-05-09 10:41:24,49.04968,19.16813,0.00,0.00,172.957,1,1
B1041254902967N01910099EA022700239500408,2017-05-09 10:41:25,49.04945,19.16832,0.00,0.00,162.756,1,1
B1041264902956N01910115EA022700239800408,2017-05-09 10:41:26,49.04927,19.16858,0.00,0.00,150.135,1,1
B1041274902949N01910135EA022720240100408,2017-05-09 10:41:27,49.04915,19.16892,0.00,0.00,131.575,1,1
B1041284902947N01910156EA022750240400408,2017-05-09 10:41:28,49.04912,19.16927,0.00,0.00,103.578,1,1
B1041294902948N01910177EA022790240700408,2017-05-09 10:41:29,49.04913,19.16962,0.00,0.00,83.128,1,1
B1041304902954N01910197EA022830241000408,2017-05-09 10:41:30,49.04923,19.16995,0.00,0.00,52.771,1,1
B1041314902962N01910213EA022860241400408,2017-05-09 10:41:31,49.04937,19.17022,0.00,0.00,38.305,1,1
B1041324902974N01910225EA022890241700408,2017-05-09 10:41:32,49.04957,19.17042,0.00,0.00,21.564,1,1
B1041334902988N01910232EA022930242100408,2017-05-09 10:41:33,49.04980,19.17053,0.00,0.00,11.186,1,1
B1041344903003N01910233EA022970242400408,2017-05-09 10:41:34,49.05005,19.17055,0.00,0.00,1.512,1,1
B1041354903018N01910230EA022990242600408,2017-05-09 10:41:35,49.05030,19.17050,0.00,0.00,4.530,0,1
B1041364903032N01910221EA023020242600408,2017-05-09 10:41:36,49.05053,19.17035,0.00,0.00,14.300,1,1
B1041374903045N01910206EA023030242600408,2017-05-09 10:41:37,49.05075,19.17010,0.00,0.00,24.601,1,1
B1041384903055N01910187EA023040242600408,2017-05-09 10:41:38,49.05092,19.16978,0.00,0.00,37.032,1,1
B1041394903061N01910164EA023040242500408,2017-05-09 10:41:39,49.05102,19.16940,0.00,0.00,56.709,1,1
B1041404903063N01910139EA023030242500408,2017-05-09 10:41:40,49.05105,19.16898,0.00,0.00,78.623,1,1
B1041414903061N01910114EA023030242500408,2017-05-09 10:41:41,49.05102,19.16857,0.00,0.00,101.399,1,1
B1041424903054N01910091EA023030242500408,2017-05-09 10:41:42,49.05090,19.16818,0.00,0.00,127.480,1,1
B1041434903044N01910071EA023040242700408,2017-05-09 10:41:43,49.05073,19.16785,0.00,0.00,141.568,1,1
B1041444903031N01910057EA023050243000408,2017-05-09 10:41:44,49.05052,19.16762,0.00,0.00,156.878,1,1
B1041454903017N01910048EA023070243300408,2017-05-09 10:41:45,49.05028,19.16747,0.00,0.00,165.711,1,1
B1041464903003N01910046EA023100243500408,2017-05-09 10:41:46,49.05005,19.16743,0.00,0.00,176.763,1,1
B1041474902989N01910050EA023120243700408,2017-05-09 10:41:47,49.04982,19.16750,0.00,0.00,173.552,0,1
B1041484902977N01910059EA023140243900408,2017-05-09 10:41:48,49.04962,19.16765,0.00,0.00,163.487,1,1
B1041494902967N01910073EA023160244100408,2017-05-09 10:41:49,49.04945,19.16788,0.00,0.00,151.056,1,1
B1041504902960N01910090EA023190244300408,2017-05-09 10:41:50,49.04933,19.16817,0.00,0.00,136.202,1,1
